adult,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,status,title,vote_average,vote_count
FALSE,"[{'id': 35, 'name': 'Comedy'}]",9427,tt0119164,en,The Full Monty,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",8.333322,/9InDDhNGnwZGOQHrX2AhEo0ZmcL.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Redwave Films', 'id': 8764}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997/8/13,257850122,91,Released,The Full Monty,6.9,372
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",172545,tt0116631,en,Indian Summer,"A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor and companion.",0.873828,/wCj0u9vqUeE1REitvVdKS9Hs9Sx.jpg,"[{'name': 'Greentrees Films', 'id': 3798}, {'name': 'Channel 4 Television', 'id': 5778}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996/11/8,0,98,Released,Alive and Kicking,0,1
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",17589,tt0119280,en,Mrs Brown,"Queen Victoria is deeply depressed after the death of her husband, disappearing from public. Her servant Brown, who adores her, through caress and admiration brings her back to life, but that relationship creates scandalous situation and is likely to lead to monarchy crisis.",3.883913,/3XeSsWhorN1KncOKnWThGx4nyV3.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'WGBH', 'id': 3449}, {'name': 'BBC Scotland', 'id': 3712}, {'name': 'Mobile Masterpiece Theatre', 'id': 3713}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/7/18,0,105,Released,Mrs Brown,6.6,45
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",3597,tt0119345,en,I Know What You Did Last Summer,"As they celebrate their high school graduation, four friends are involved in a hit-and-run accident when their car hits and apparently kills a pedestrian on an isolated roadway. They dispose of the body and vow to keep the incident a secret, a year later somebody starts sending them letters bearing the warning ""I Know What You Did Last Summer.""",7.417157,/cruOfvjIqMTbOQxld8SpM8OzVnf.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Mandalay Entertainment', 'id': 1236}, {'name': 'Summer Knowledge LLC', 'id': 1464}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/17,125586134,100,Released,I Know What You Did Last Summer,5.6,698
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1813,tt0118971,en,The Devil's Advocate,A hotshot lawyer gets more than he bargained for when he learns his new boss is Lucifer himself.,10.920124,/eSivb4EyOAyEum70mOSHtAWiUe3.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Monarchy Enterprises B.V.', 'id': 676}, {'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Taurus Film', 'id': 20555}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/17,152944660,144,Released,The Devil's Advocate,7.2,1414
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",36797,tt0120029,en,RocketMan,"Fred Z. Randall is geeky and obnoxious spacecraft designer, who gets the chance to make his dream come true and travel to Mars as a member of the first manned flight there.",5.345663,/vDyCsKerUVU2tKV9K7zyOOcdvLj.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Caravan Pictures', 'id': 175}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/10,0,95,Released,RocketMan,5.4,36
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",12628,tt0119906,en,Playing God,"Stripped of his medical license after performing an operation while high on amphetamines, famed LA surgeon Dr Eugene Sands abandons his former life only to find himself crossing paths with Raymond Blossom, an infamous counterfeiter. Employed as a ""gun-shot doctor"" when Raymond's associates cannot risk visiting a hospital, Eugene is lured deep into the criminal world and becomes entangled with his boss's girlfriend.",9.657642,/mZLG1QdusU9IdtQTmLkdr5t3ilv.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/17,4000000,94,Released,Playing God,5.6,26
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",33344,tt0119324,en,The House of Yes,"Jackie-O is anxiously awaiting the visit of her brother home for Thanksgiving, but isn't expecting him to bring a friend. She's even more shocked to learn that this friend is his fiance. It soon becomes clear that Jackie Kennedy's obsession is nothing compared to her obsession with her brother, as it also becomes clear she isn't the only member of the family with problems..",3.974374,/uBu2KizwNg1NAduWOILTDL3UqoY.jpg,"[{'name': 'Miramax Films', 'id': 14}]",[],1997/10/10,626057,85,Released,The House of Yes,6.3,30
FALSE,"[{'id': 99, 'name': 'Documentary'}]",25099,tt0119107,en,"Fast, Cheap & Out of Control","Hilarious, sad, absurd, eerie and beautiful, ""FAST, CHEAP &amp; OUT OF CONTROL"" is a film like no other. Starting as a darkly funny contemplation of the Sisyphus-like nature of human striving, it ultimately becomes a profoundly moving meditation on the very nature of existence.",2.117703,/ieNPqF60S39Hji89t9VvwpNPC9c.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/3,832735,83,Released,"Fast, Cheap & Out of Control",8.3,8
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",45019,tt0120481,en,Washington Square,"Set in 1870's New York, a spinster heiress is courted by a much younger, penniless man, much to the chagrin of her over-protective father, and must decide whether to spend the rest of her life alone, or marry a man who is interested in her only because of her inheritence.",1.301573,/hWX9fOc7BpIYETpZL9hkzQqEIwY.jpg,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Roger Birnbaum Productions', 'id': 961}, {'name': 'Alchemy Filmworks', 'id': 58247}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/10,1,115,Released,Washington Square,7.4,5
FALSE,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",63437,tt0120303,de,Telling Lies In America,"Karchy (Brad Renfro) is a boy in school who has moved from Hungary to America in the 1960's. He is struggling in school and trying to adjust to America's culture. He then hears about a radio DJ Billy Magic (Kevin Bacon) who holds a contest for a Student Hall of Fame every week. When Karchy finally wins after several weeks, he spends more time with Billy Magic...a man with money, girls, and glam. Karchy thinks that by spending time with Magic, he can become ""cool"". He then starts telling lies, to make himself seem greater than he really is. But when his lies begin hurting the people he cares about, he realizes that it isn't worth telling lies if it affects your friends. Afterwards, he learns to accept himself for the person he is, and gives up lying. And as for Billy Magic, it turns out that he pays his price for all the lies that he has told as well.",1.886677,/e5NBW6ztg1ZHqW8PZHfe2JTxMBS.jpg,"[{'name': 'Kuzui Enterprises', 'id': 2516}, {'name': 'Banner Entertainment', 'id': 38764}, {'name': 'Ben Myron Productions', 'id': 39836}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/8/2,0,101,Released,Telling Lies In America,6.3,6
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",62422,tt0120539,en,Year of the Horse,"Indie director Jim Jarmusch lenses a low-tech tribute to protean rocker Neil Young and his long-standing band, Crazy Horse. Stitched together from archival material shot in 1976 and 1986 along with candid scenes of Young and the band kicking back between shows, this rockumentary is as ragged as it is direct. Concert performances include renditions of hits such as ""Sedan Delivery"" and ""Like a Hurricane.""",0.405805,/np95YMmxTJRBcaAXa4TYzcwwNw5.jpg,[],[],1997/10/8,0,106,Released,Year of the Horse,3.8,3
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",782,tt0119177,en,Gattaca,"Science fiction drama about a future society in the era of indefinite eugenics where humans are set on a life course depending on their DNA. The young Vincent Freeman is born with a condition that would prevent him from space travel, yet he is determined to infiltrate the GATTACA space program.",12.89312,/gPYtuvhQvP7v5F1Tqt2iQWR3Y7i.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Jersey Films', 'id': 216}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/9/7,12532777,106,Released,Gattaca,7.5,1846
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10751, 'name': 'Family'}]",29911,tt0119095,en,FairyTale: A True Story,"Two children in 1917 take a photograph, believed by some to be the first scientific evidence of the existence of fairies. Based on a true story",3.553746,/mB0KF5T2s6raTjiV676Umd8ciE0.jpg,"[{'name': 'Icon Productions', 'id': 152}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/1/1,14000000,99,Released,FairyTale: A True Story,6.2,25
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",9827,tt0119891,en,Phantoms,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive.",10.754614,/1V9Yw4hz0PHyY1T4ry8ARuivYxw.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998/1/23,5624282,91,Released,Phantoms,5.2,110
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1959,tt0120257,en,Swept from the Sea,"The film tells the story of Russian emigree and the only survivor from ship crash Yanko Goorall and servant Amy Foster in the end of 19th century. When Yanko enters a farm sick and hungry after the shipwreck, everyone is afraid of him, except for Amy, who is very kind and helps him. Soon he becomes like a son for Dr. James Kennedy and romance between Yanko and Amy follows.",9.688237,/24CGT6BDh5TjaoxfUdeAg36NhBA.jpg,"[{'name': 'Tapson Steel Films Productions', 'id': 820}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1998/1/23,0,113,Released,Swept from the Sea,6.5,12
FALSE,"[{'id': 99, 'name': 'Documentary'}]",251481,tt0120529,en,Wonderland,"Welcome to Levittown, New York - America's first cookie-cutter community. From wife-swapping to bomb shelters, to flag burning, Wonderland takes a hilarious and unforgettable look at life in a town where thousands of identical-looking houses were assigned to their residents in alphabetical order.",0.002635,/sGHc7UZSrWyMMRHfZfEwT5eJw5T.jpg,[],[],1997/10/17,0,0,Released,Wonderland,0,0
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",8067,tt0119535,en,A Life Less Ordinary,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",15.996171,/izFQKGqlWnuB4cRvr5QMYTwQinR.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Figment Films', 'id': 359}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Aaargh! Animation', 'id': 93311}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/24,0,103,Released,A Life Less Ordinary,6.2,130
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",125052,tt0119338,en,Hurricane Streets,"Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four close buddies who have a basement clubhouse; they shoplift and sell the wares to kids. One is moving toward selling drugs. Marcus wants to take a breather from the city and visit family in New Mexico. He also meets Melena, 14, a sweet kid who dreams of going to Alaska; her father is not just protective but angry and uncommunicative. The gang pressures Marcus to move up to burglary and car theft. He just wants to breathe open air. Can anything go right?",0.629699,/g9ZKqxrCh6kQBwYKNrvvifIkTGW.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Posthorn Pictures', 'id': 40543}, {'name': ""Giv'en Films"", 'id': 40544}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/1/21,0,86,Released,Hurricane Streets,4.8,4
FALSE,"[{'id': 18, 'name': 'Drama'}]",45153,tt0119080,en,Eve's Bayou,"The story is set in 1962 Louisiana. The big Batiste family is headed by charming doctor Louis. Though he is married to beautiful Roz, he has a weakness for attractive women patients. One day Louis is flirting with married and sexy Metty Mereaux, not knowing that he is observed by his youngest idealistic daughter Eve, who is there by accident. Eve can not forget the incident which is traumatic for her naivete and shares a secret with older sister Cisely. Lies start to roll...",1.461772,/bcPp0LFTQ9SNxDUvygEzmUpQ4f8.jpg,[],[],1997/9/7,0,109,Released,Eve's Bayou,6.3,29
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10871,tt0119210,en,Switchback,FBI agent Dennis Quaid tries to catch a serial killer who kidnapped his son.,3.742824,/cGUECqzHTEmzfMmvqDAG7wI6reQ.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Pacific Western', 'id': 1280}, {'name': 'Rysher Entertainment', 'id': 11661}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/31,6482195,118,Released,Switchback,5.8,52
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",14398,tt0118900,en,Gang Related,"Two corrupt cops have a successful, seemingly perfect money making scheme- they sell drugs that they seize from dealers, kill the dealers, and blame the crimes on street gangs. Their scheme is going along smoothly until they kill an undercover DEA agent posing as a dealer, and then try to cover-up their crime.",2.592927,/fxlSIqCkZSttymnSvL6RHHmr0Fh.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Kouf/Bigelow Productions', 'id': 3589}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/8,5790448,102,Released,Gang Related,6.5,32
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",10890,tt0083131,en,Stripes,"John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.",11.341505,/nqfLX1bJLUlZnfflqpUIWrGQwSv.jpg,"[{'name': 'Columbia Pictures Industries', 'id': 5848}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981/6/25,85300000,106,Released,Stripes,6.5,253
FALSE,"[{'id': 18, 'name': 'Drama'}]",99002,tt0117221,fr,N��nette et Boni,"Teenage siblings Nenette and Boni were raised apart as a result of their parents' divorce. Their mother, who doted on her son Boni, has died. He works for an interesting couple as a pizza baker, and is surprised and enraged when his younger sister, having run away from boarding school, suddenly turns up. There's a problem that they must confront.",0.551124,/bTGh7f0qY7JIw68FuMU32QMCtx8.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",1997/1/29,0,103,Released,Nenette and Boni,8,7
FALSE,"[{'id': 35, 'name': 'Comedy'}]",1281,tt0118689,en,Bean,"Bean works as a caretaker at Britain's formidable Royal National Gallery, and his bosses want to fire him because he sleeps at work all the time, but can't because the chairman of the gallery's board defends him. They send him to USA, to the small Los Angeles art gallery instead, where he'll have to officiate at the opening of the greatest US picture ever (called ""Whistler's Mother"").",12.799853,/pKGGzotqkNDEL2ix4VU1bWmteK5.jpg,"[{'name': 'Tiger Aspect Productions', 'id': 686}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/7/3,251212670,85,Released,Bean,6.3,602
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",32332,tt0119327,en,Hugo Pool,Hugo Pool is a quirky tale of a Los Angeles pool cleaner who falls in love with a young man dying of Lou Gerhig's Disease.,2.44908,/jJyR2glvvgUZ3qjFVYBUzsKgXmZ.jpg,"[{'name': 'Nomadic Pictures', 'id': 12467}, {'name': 'BMG Independents', 'id': 38567}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/1/1,0,92,Released,Hugo Pool,5.2,16
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9770,tt0119592,en,Mad City,A misguided museum guard who loses his job and then tries to get it back at gunpoint is thrown into the fierce world of ratings-driven TV gone mad.,4.909738,/3aBKgBnqzg3ZUpGCHXzlVs2xINU.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnold Kopelson Productions', 'id': 16775}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/7,10541523,114,Released,Mad City,5.9,81
FALSE,"[{'id': 18, 'name': 'Drama'}]",12616,tt0119832,en,One Night Stand,"In Los Angeles, Max Carlyle makes a good living directing commercials and has a happy home life with his wife, Mimi, and two children. When Carlyle travels to New York City to visit his friend Charlie, who has been diagnosed with AIDS, he has repeat run-ins with a beautiful woman, Karen, and eventually sleeps with her. Though he goes home the next day and doesn't return until a year later, Carlyle's infidelity still lingers.",2.818802,/epUHTBMaDHrNolRqUbf3JqAVesM.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/14,2642983,102,Released,One Night Stand,5.7,24
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",34838,tt0120275,en,The Tango Lesson,"On a trip to Paris Sally meets Pablo, a tango dancer. He starts teaching her to dance then she returns to London to work on some ""projects"". She visits Buenos Aires and learns more from Pablo's friends. Sally and Pablo meet again but this time their relationship changes, she realises they want different things from each other. On a trip to Buenos Aires they cement their friendship.",0.192391,/73YrM0W2vfkGjsJwTvxq3JX8hZH.jpg,"[{'name': 'Arts Council of England', 'id': 718}, {'name': 'Adventure Pictures', 'id': 36765}, {'name': 'Adventure Films', 'id': 39696}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997/11/28,0,100,Released,The Tango Lesson,6.4,5
FALSE,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",14905,tt0120490,en,Welcome to Sarajevo,"Follow a group of international journalists into the heart of the once cosmopolitan city of Sarajevo��now a danger zone of sniper and mortar attacks where residents still live. While reporting on an American aid worker who��s trying to get children out of the country, a British correspondent decides to take an orphaned girl home to London.",7.999793,/9kJOjSLekn2B4hwHiGMOPEhxyrU.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Channel Four Films', 'id': 181}, {'name': 'Dragon Pictures', 'id': 2997}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/5/9,0,103,Released,Welcome to Sarajevo,6.5,22
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",14583,tt0119527,en,Deceiver,"The gruesome death of a prostitute brings suspicion on one of her clients, James Wayland, a brilliant, self-destructive and epileptic heir to a textile fortune. So detectives Braxton and Kennesaw take Wayland in for questioning, thinking they can break the man. But despite his troubles, Wayland is a master of manipulation, and during the interrogation, he begins to turn the tables on the investigators, forcing them to reveal their own sinister sides.",2.833853,/8EKV1fAfLMUfTBCKYLEScljubVr.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'MDP Worldwide', 'id': 10828}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/8/31,0,106,Released,Deceiver,6.6,16
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",11975,tt0119978,en,The Rainmaker,"When Rudy Baylor (Matt Damon), a young attorney with no clients, goes to work for a seedy ambulance chaser, he wants to help the parents of a terminally ill boy in their suit against an insurance company (represented by a ruthless Jon Voight). But to take on corporate America, Rudy and a scrappy paralegal (Danny DeVito) must open their own law firm.",6.683398,/ljHBYpeNAUAc8AaxfDArpB2A4yg.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Constellation Entertainment', 'id': 14941}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/18,45916769,135,Released,The Rainmaker,6.7,239
FALSE,"[{'id': 18, 'name': 'Drama'}]",4995,tt0118749,en,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",7.595679,/gTq6MPt7SeMiJ2miHeMoNEZTz4p.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'Lawrence Gordon Productions', 'id': 840}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/9/11,43101594,155,Released,Boogie Nights,7.5,812
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",9281,tt0090329,en,Witness,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.",10.312017,/pQZa314NJP3ieMAj6CgPI1v7nUY.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985/2/8,68706993,113,Released,Witness,7,390
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",45928,tt0119365,en,Incognito,"Harry Donovan is an art forger who paints fake Rembrandt picture for $500,000. The girl he meets and gets into bed with in Paris, Marieke, turns out to be an arts expert Harry's clients are using to check the counterfeit picture he painted.",0.961088,/1oqfg2IBGNFAFylDK56NXo558y2.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/14,0,108,Released,Incognito,6.3,7
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",563,tt0120201,en,Starship Troopers,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",14.412644,/zeCD9WkhABFJmPq3SlTozXJGEtr.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Big Bug Pictures', 'id': 23434}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/6,121214377,129,Released,Starship Troopers,6.7,1584
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",61337,tt0118901,en,Critical Care,"Werner Ernst is a young hospital resident who becomes embroiled in a legal battle between two half-sisters who are fighting over the care of their comatose father. But are they really fighting over their father's care, or over his $10 million estate? Meanwhile, Werner must contend with his nutty supervisor, who insists that he only care for patients with full insurance. Can Werner sidestep the hospital's legal team and do what's best for the patient?",2.287762,/nqDcgfwBPAOW5kZzAdfXXcu3FqT.jpg,"[{'name': 'Live Entertainment', 'id': 285}, {'name': 'Mediaworks', 'id': 12451}, {'name': 'ASQA Film Partnership', 'id': 44419}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",1997/10/31,0,107,Released,Critical Care,6.1,9
FALSE,"[{'id': 18, 'name': 'Drama'}]",19931,tt0107282,en,The Joy Luck Club,"Through a series of flashbacks, four young chinese women born in America and their respective mothers born in feudal China, explore their past. This search will help them understand their difficult mother/daughter relationship.",3.01386,/k2PXjfyGSQ7nMLoofsFv75XQkX7.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CN', 'name': 'China'}]",1993/9/8,32861136,139,Released,The Joy Luck Club,7.1,34
FALSE,"[{'id': 35, 'name': 'Comedy'}]",31535,tt0118836,en,Chairman of the Board,A surfer becomes the head of a major company.,1.422904,/p4ZkJG5iTrZYKNQKEM1PQYYsYTl.jpg,"[{'name': '101st Street Films', 'id': 54684}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998/3/13,0,95,Released,Chairman of the Board,2.7,13
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",10215,tt0120148,en,Sliding Doors,"Gwyneth Paltrow plays London publicist Helen, effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",9.7866,/v4fYFjEtDk3uCbDl5K6cgBCx1kZ.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Miramax Films', 'id': 14}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Mirage Enterprises', 'id': 932}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1998/4/23,58000000,99,Released,Sliding Doors,6.6,363
